PID,PathType,Width,Length,Depth,Width_P,Length_P,Rotation,Rep,PointIndex,BoardX,BoardY,BoardZ,WorldX,WorldY,WorldZ
17,3,2,25,4,0.1396,1.773552,LR,0,86,0.4450884,-0.01139211,-0.03364074,0.7341457,1.587695,3.842783
17,3,2,25,4,0.1396,1.773552,LR,0,87,0.4519194,-0.01139211,-0.04329705,0.7409767,1.578038,3.842783
17,3,2,25,4,0.1396,1.773552,LR,0,88,0.4638188,-0.01139211,-0.04938149,0.752876,1.571954,3.842783
17,3,2,25,4,0.1396,1.773552,LR,0,89,0.476557,-0.01139211,-0.05873168,0.7656143,1.562604,3.842783
17,3,2,25,4,0.1396,1.773552,LR,0,90,0.4854345,-0.01139211,-0.06372881,0.7744918,1.557607,3.842783
17,3,2,25,4,0.1396,1.773552,LR,0,91,0.5022294,-0.01139211,-0.07247806,0.7912866,1.548857,3.842783
17,3,2,25,4,0.1396,1.773552,LR,0,92,0.5144644,-0.01139211,-0.0801692,0.8035216,1.541166,3.842783
17,3,2,25,4,0.1396,1.773552,LR,0,93,0.5234988,-0.01139211,-0.08451295,0.812556,1.536822,3.842783
17,3,2,25,4,0.1396,1.773552,LR,0,94,0.5407348,-0.01139211,-0.08489573,0.829792,1.53644,3.842783
17,3,2,25,4,0.1396,1.773552,LR,0,95,0.5510144,-0.01139211,-0.08454049,0.8400716,1.536795,3.842783
17,3,2,25,4,0.1396,1.773552,LR,0,96,0.5609356,-0.01139211,-0.08636618,0.8499929,1.534969,3.842783
17,3,2,25,4,0.1396,1.773552,LR,0,97,0.5697334,-0.01139211,-0.09470105,0.8587907,1.526634,3.842783
17,3,2,25,4,0.1396,1.773552,LR,0,98,0.5789127,-0.0113921,-0.1019204,0.86797,1.519415,3.842783
17,3,2,25,4,0.1396,1.773552,LR,0,99,0.5957595,-0.0113921,-0.1046438,0.8848168,1.516692,3.842783
17,3,2,25,4,0.1396,1.773552,LR,0,100,0.6054828,-0.0113921,-0.1071274,0.8945401,1.514208,3.842783
17,3,2,25,4,0.1396,1.773552,LR,0,101,0.6226113,-0.0113921,-0.1093023,0.9116685,1.512033,3.842783
17,3,2,25,4,0.1396,1.773552,LR,0,102,0.6376643,-0.0113921,-0.1125364,0.9267216,1.508799,3.842783
17,3,2,25,4,0.1396,1.773552,LR,0,103,0.6525719,-0.0113921,-0.1065488,0.9416292,1.514787,3.842783
17,3,2,25,4,0.1396,1.773552,LR,0,104,0.6639795,-0.0113921,-0.1043186,0.9530368,1.517017,3.842783
17,3,2,25,4,0.1396,1.773552,LR,0,105,0.6763524,-0.0113921,-0.1029443,0.9654096,1.518391,3.842783
17,3,2,25,4,0.1396,1.773552,LR,0,106,0.692947,-0.0113921,-0.1013502,0.9820043,1.519985,3.842783
17,3,2,25,4,0.1396,1.773552,LR,0,107,0.7084115,-0.0113921,-0.1046337,0.9974687,1.516702,3.842783
17,3,2,25,4,0.1396,1.773552,LR,0,108,0.7206509,-0.0113921,-0.09881997,1.009708,1.522515,3.842783
17,3,2,25,4,0.1396,1.773552,LR,0,109,0.7364427,-0.01139211,-0.08920503,1.0255,1.53213,3.842783
17,3,2,25,4,0.1396,1.773552,LR,0,110,0.7615678,-0.01139211,-0.07781827,1.050625,1.543517,3.842783
17,3,2,25,4,0.1396,1.773552,LR,0,111,0.7881516,-0.01139211,-0.07030547,1.077209,1.55103,3.842783
17,3,2,25,4,0.1396,1.773552,LR,0,112,0.8059716,-0.01139211,-0.06670594,1.095029,1.554629,3.842783
17,3,2,25,4,0.1396,1.773552,LR,0,113,0.8167211,-0.01139211,-0.05560601,1.105778,1.565729,3.842783
17,3,2,25,4,0.1396,1.773552,LR,0,114,0.8337771,-0.01139211,-0.03896034,1.122834,1.582375,3.842783
17,2,2,35,4,0.1396,2.522384,RL,0,0,0.01688331,-0.001000215,0.4090409,0.4249407,2.021256,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,1,0.02903056,-0.001000214,0.4041629,0.4127935,2.016378,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,2,0.03856567,-0.001000213,0.3956788,0.4032584,2.007894,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,3,0.05555123,-0.001000212,0.3884547,0.3862728,2.00067,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,4,0.06736061,-0.001000213,0.3917162,0.3744634,2.003932,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,5,0.08601245,-0.001000213,0.3975818,0.3558116,2.009797,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,6,0.1037926,-0.001000213,0.3975575,0.3380314,2.009773,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,7,0.1126776,-0.001000213,0.3917143,0.3291464,2.00393,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,8,0.1254133,-0.001000213,0.3906391,0.3164108,2.002855,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,9,0.1359577,-0.001000213,0.3931565,0.3058663,2.005372,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,10,0.1266331,-0.001000211,0.3745391,0.315191,1.986755,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,11,0.120988,-0.001000209,0.3621719,0.320836,1.974387,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,12,0.1133944,-0.001000208,0.3542805,0.3284296,1.966496,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,13,0.1120636,-0.001000207,0.3432589,0.3297604,1.955474,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,14,0.1257228,-0.001000207,0.3442405,0.3161013,1.956456,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,15,0.1378709,-0.001000207,0.3462527,0.3039531,1.958468,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,16,0.1511109,-0.001000207,0.3470135,0.2907132,1.959229,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,17,0.1615566,-0.001000207,0.344991,0.2802674,1.957206,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,18,0.1893052,-0.001000207,0.3475254,0.2525188,1.959741,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,19,0.199401,-0.001000208,0.3501475,0.242423,1.962363,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,20,0.2226981,-0.001000208,0.3551861,0.2191259,1.967402,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,21,0.2389919,-0.001000209,0.3573859,0.2028321,1.969601,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,22,0.2495255,-0.001000208,0.3562547,0.1922986,1.96847,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,23,0.2449215,-0.001000207,0.3463112,0.1969025,1.958527,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,24,0.2394047,-0.001000206,0.3356309,0.2024194,1.947846,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,25,0.2383631,-0.001000205,0.3251071,0.2034609,1.937323,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,26,0.2389372,-0.001000203,0.3122796,0.2028869,1.924495,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,27,0.2449756,-0.001000201,0.2913464,0.1968485,1.903562,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,28,0.2531372,-0.001000199,0.2779872,0.1886868,1.890203,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,29,0.2689512,-0.001000198,0.270779,0.1728728,1.882995,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,30,0.2902567,-0.001000198,0.2671282,0.1515674,1.879344,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,31,0.3126783,-0.001000197,0.2575434,0.1291458,1.869759,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,32,0.326529,-0.001000195,0.2466235,0.115295,1.858839,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,33,0.3366433,-0.001000194,0.2363838,0.1051807,1.848599,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,34,0.3446724,-0.001000193,0.2247872,0.09715161,1.837003,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,35,0.3511615,-0.001000192,0.2167932,0.09066251,1.829009,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,36,0.3582854,-0.001000191,0.2084641,0.08353865,1.82068,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,37,0.3683295,-0.001000189,0.1965442,0.07349455,1.80876,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,38,0.3692021,-0.001000188,0.1839823,0.07262197,1.796198,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,39,0.3742644,-0.001000186,0.1675843,0.06755969,1.7798,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,40,0.3813935,-0.001000184,0.1476438,0.06043056,1.759859,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,41,0.3701823,-0.001000184,0.1492888,0.07164177,1.761504,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,42,0.3644355,-0.001000182,0.1376529,0.07738858,1.749868,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,43,0.3555951,-0.001000181,0.1257827,0.08622894,1.737998,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,44,0.3637911,-0.001000179,0.1086806,0.07803297,1.720896,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,45,0.368428,-0.001000178,0.09947979,0.07339606,1.711695,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,46,0.374392,-0.001000177,0.09100699,0.06743208,1.703223,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,47,0.3773932,-0.001000175,0.07891762,0.06443089,1.691133,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,48,0.3816351,-0.001000174,0.06399763,0.06018898,1.676213,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,49,0.3890348,-0.001000172,0.05277002,0.05278924,1.664986,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,50,0.4012337,-0.00100017,0.03606069,0.04059035,1.648276,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,51,0.411145,-0.001000169,0.02170396,0.03067905,1.633919,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,52,0.4081601,-0.001000167,0.005645752,0.03366399,1.617861,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,53,0.4054559,-0.0009999266,-0.008292079,0.03636816,1.603923,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,54,0.4013757,-0.000999924,-0.02916288,0.0404484,1.583053,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,55,0.3973123,-0.0009999227,-0.03957999,0.04451177,1.572636,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,56,0.3898966,-0.0009999217,-0.04927182,0.05192742,1.562944,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,57,0.3828082,-0.0009999196,-0.06664622,0.05901587,1.545569,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,58,0.3849218,-0.0009999182,-0.07782078,0.0569022,1.534395,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,59,0.3908851,-0.0009999167,-0.09057248,0.05093896,1.521643,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,60,0.402106,-0.0009999151,-0.1042514,0.03971806,1.507964,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,61,0.4049693,-0.0009999138,-0.1150715,0.03685471,1.497144,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,62,0.408687,-0.000999912,-0.1295825,0.03313705,1.482633,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,63,0.4119414,-0.0009999104,-0.1432548,0.02988264,1.468961,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,64,0.4044389,-0.0009999092,-0.1537441,0.03738517,1.458471,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,65,0.3930061,-0.0009999082,-0.1623331,0.04881796,1.449882,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,66,0.3808759,-0.0009999068,-0.1741105,0.06094813,1.438105,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,67,0.3661287,-0.0009999058,-0.1825253,0.07569534,1.42969,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,68,0.3448475,-0.0009999055,-0.1846335,0.09697658,1.427582,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,69,0.3355421,-0.0009999048,-0.1908246,0.1062819,1.421391,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,70,0.3230532,-0.0009999038,-0.1993033,0.1187708,1.412912,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,71,0.316199,-0.000999902,-0.2139027,0.1256251,1.398313,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,72,0.2991796,-0.0009999003,-0.2281115,0.1426444,1.384104,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,73,0.293036,-0.0009998991,-0.2380152,0.1487881,1.3742,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,74,0.2857252,-0.0009998978,-0.2487413,0.1560988,1.363474,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,75,0.2817135,-0.0009998967,-0.2587752,0.1601105,1.35344,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,76,0.276573,-0.0009998952,-0.2710203,0.165251,1.341195,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,77,0.2673127,-0.0009998945,-0.277164,0.1745114,1.335052,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,78,0.2580833,-0.0009998932,-0.2880681,0.1837407,1.324147,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,79,0.247723,-0.0009998922,-0.2960827,0.194101,1.316133,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,80,0.238402,-0.0009998906,-0.3095908,0.2034221,1.302625,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,81,0.2370903,-0.0009998893,-0.3202908,0.2047338,1.291925,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,82,0.2331081,-0.0009998882,-0.3300242,0.2087159,1.282191,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,83,0.2203385,-0.000999887,-0.3402544,0.2214855,1.271961,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,84,0.2164087,-0.0009998849,-0.357137,0.2254153,1.255079,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,85,0.2097264,-0.0009998835,-0.3691156,0.2320977,1.2431,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,86,0.2001714,-0.0009998839,-0.3660405,0.2416527,1.246175,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,87,0.1907612,-0.0009998847,-0.3592958,0.2510629,1.25292,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,88,0.1814977,-0.0009998856,-0.3517556,0.2603264,1.26046,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,89,0.172593,-0.0009998863,-0.345637,0.2692311,1.266579,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,90,0.1707887,-0.0009998849,-0.3570186,0.2710354,1.255197,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,91,0.1693839,-0.0009998835,-0.3686717,0.2724402,1.243544,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,92,0.169881,-0.0009998821,-0.3812044,0.271943,1.231011,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,93,0.1686575,-0.0009998803,-0.3965849,0.2731666,1.215631,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,94,0.1669668,-0.0009998785,-0.4110229,0.2748573,1.201193,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,95,0.1624587,-0.0009998775,-0.4202845,0.2793653,1.191931,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,96,0.1474878,-0.0009998785,-0.4109941,0.2943362,1.201221,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,97,0.1408658,-0.0009998796,-0.402547,0.3009582,1.209669,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,98,0.1364022,-0.0009998808,-0.3920394,0.3054219,1.220176,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,99,0.1332971,-0.0009998822,-0.3803647,0.3085269,1.231851,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,100,0.1249973,-0.0009998832,-0.3724525,0.3168268,1.239763,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,101,0.1157772,-0.0009998815,-0.3857007,0.3260468,1.226515,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,102,0.1122815,-0.0009998789,-0.4081602,0.3295426,1.204055,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,103,0.1069172,-0.0009998758,-0.4334975,0.3349069,1.178718,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,104,0.1019284,-0.0009998746,-0.4442658,0.3398957,1.16795,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,105,0.09286895,-0.0009998737,-0.4510779,0.3489551,1.161138,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,106,0.08884946,-0.0009998757,-0.4340835,0.3529746,1.178132,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,107,0.08539429,-0.0009998778,-0.417205,0.3564298,1.195011,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,108,0.08257684,-0.0009998798,-0.4008329,0.3592472,1.211383,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,109,0.08059394,-0.000999881,-0.3909942,0.3612301,1.221221,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,110,0.07399863,-0.0009998824,-0.3784773,0.3678254,1.233738,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,111,0.06618103,-0.0009998834,-0.3700343,0.375643,1.242181,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,112,0.056703,-0.0009998844,-0.3615634,0.385121,1.250652,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,113,0.04770961,-0.0009998828,-0.3747723,0.3941144,1.237443,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,114,0.04323214,-0.0009998817,-0.3842838,0.3985919,1.227932,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,115,0.04106998,-0.00099988,-0.3987978,0.4007541,1.213418,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,116,0.04021198,-0.0009998778,-0.4165361,0.4016121,1.195679,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,117,0.03619799,-0.0009998765,-0.4274783,0.4056261,1.184737,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,118,0.02427021,-0.0009998766,-0.4266036,0.4175538,1.185612,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,119,0.01488489,-0.0009998783,-0.4130253,0.4269392,1.19919,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,120,0.007561743,-0.0009998808,-0.3911636,0.4342623,1.221052,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,121,-0.001109093,-0.0009998822,-0.3803332,0.4429331,1.231882,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,122,-0.01323047,-0.0009998836,-0.3678733,0.4550545,1.244342,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,123,-0.02618623,-0.0009998846,-0.3600543,0.4680103,1.252161,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,124,-0.03662604,-0.000999885,-0.3559771,0.4784501,1.256238,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,125,-0.04480183,-0.0009998839,-0.3659432,0.4866259,1.246272,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,126,-0.05192211,-0.0009998829,-0.3736529,0.4937462,1.238563,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,127,-0.05963275,-0.0009998821,-0.3813424,0.5014568,1.230873,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,128,-0.07130811,-0.0009998806,-0.3931037,0.5131322,1.219112,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,129,-0.07943788,-0.000999879,-0.4075468,0.5212619,1.204669,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,130,-0.07734403,-0.0009998776,-0.4189949,0.5191681,1.193221,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,131,-0.08778122,-0.0009998776,-0.4187922,0.5296053,1.193423,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,132,-0.09514716,-0.0009998787,-0.4090712,0.5369712,1.203144,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,133,-0.1030996,-0.0009998803,-0.3967614,0.5449236,1.215454,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,134,-0.1164345,-0.0009998817,-0.3850261,0.5582586,1.227189,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,135,-0.1263157,-0.0009998825,-0.3775681,0.5681398,1.234647,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,136,-0.1412602,-0.0009998832,-0.3723834,0.5830843,1.239832,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,137,-0.1556375,-0.0009998837,-0.3673803,0.5974615,1.244835,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,138,-0.1697692,-0.0009998846,-0.3606154,0.6115932,1.2516,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,139,-0.1830544,-0.0009998853,-0.3546636,0.6248785,1.257552,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,140,-0.1930846,-0.0009998864,-0.3446872,0.6349087,1.267528,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,141,-0.2035115,-0.0009998865,-0.3434266,0.6453356,1.268789,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,142,-0.2189303,-0.0009998871,-0.3388518,0.6607543,1.273364,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,143,-0.232353,-0.0009998878,-0.3333032,0.6741771,1.278912,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,144,-0.2402321,-0.0009998889,-0.3237325,0.6820562,1.288483,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,145,-0.2493764,-0.0009998906,-0.3097736,0.6912004,1.302442,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,146,-0.2572077,-0.0009998917,-0.30042,0.6990318,1.311795,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,147,-0.2630506,-0.0009998928,-0.2906218,0.7048746,1.321594,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,148,-0.2837245,-0.0009998954,-0.2697901,0.7255485,1.342425,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,149,-0.2934038,-0.0009998964,-0.2606363,0.7352278,1.351579,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,150,-0.3087932,-0.0009998978,-0.2491344,0.7506173,1.363081,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,151,-0.3229227,-0.0009998993,-0.2364131,0.7647468,1.375802,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,152,-0.3350145,-0.0009999005,-0.2262394,0.7768385,1.385976,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,153,-0.3480699,-0.0009999018,-0.2161638,0.789894,1.396052,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,154,-0.3589464,-0.0009999026,-0.2085652,0.8007704,1.40365,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,155,-0.3662486,-0.0009999039,-0.1987234,0.8080727,1.413492,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,156,-0.3715922,-0.0009999051,-0.1886693,0.8134162,1.423546,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,157,-0.3763385,-0.0009999063,-0.177631,0.8181626,1.434584,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,158,-0.3847089,-0.000999907,-0.1716993,0.826533,1.440516,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,159,-0.3958561,-0.000999908,-0.1637012,0.8376801,1.448514,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,160,-0.4085713,-0.000999909,-0.1552892,0.8503954,1.456926,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,161,-0.4163063,-0.0009999098,-0.1482546,0.8581303,1.463961,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,162,-0.4106164,-0.0009999111,-0.1374141,0.8524405,1.474801,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,163,-0.409666,-0.0009999124,-0.1267627,0.85149,1.485453,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,164,-0.4081706,-0.0009999141,-0.112453,0.8499947,1.499763,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,165,-0.4079664,-0.0009999154,-0.1013467,0.8497905,1.510869,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,166,-0.3987166,-0.0009999168,-0.0898962,0.8405406,1.522319,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,167,-0.3844421,-0.0009999174,-0.08486986,0.8262661,1.527346,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,168,-0.3761428,-0.0009999184,-0.07629108,0.8179668,1.535924,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,169,-0.3730659,-0.0009999197,-0.06553757,0.8148899,1.546678,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,170,-0.3740517,-0.0009999212,-0.05288792,0.8158758,1.559328,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,171,-0.3722635,-0.0009999232,-0.03660488,0.8140875,1.575611,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,172,-0.3848585,-0.0009999244,-0.02598274,0.8266826,1.586233,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,173,-0.3973069,-0.0009999255,-0.01662374,0.8391309,1.595592,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,174,-0.4106683,-0.0009999274,-0.0008175374,0.8524924,1.611398,3.839065
17,2,2,35,4,0.1396,2.522384,RL,0,175,-0.4264016,-0.001000167,0.01182282,0.8682257,1.624038,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,176,-0.4363885,-0.001000168,0.01965666,0.8782125,1.631872,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,177,-0.4249565,-0.001000169,0.02362037,0.8667805,1.635836,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,178,-0.4088947,-0.001000169,0.02862322,0.8507187,1.640839,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,179,-0.3980792,-0.001000169,0.02880991,0.8399032,1.641025,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,180,-0.3962713,-0.001000171,0.03934753,0.8380954,1.651563,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,181,-0.3903618,-0.001000172,0.05468321,0.8321859,1.666899,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,182,-0.388364,-0.001000174,0.06535411,0.830188,1.67757,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,183,-0.3862762,-0.001000175,0.07984161,0.8281002,1.692057,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,184,-0.3880003,-0.001000177,0.09265077,0.8298243,1.704866,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,185,-0.3961128,-0.001000179,0.1112176,0.8379369,1.723433,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,186,-0.3905425,-0.001000181,0.1241978,0.8323666,1.736413,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,187,-0.3902107,-0.001000182,0.1389638,0.8320347,1.751179,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,188,-0.3872776,-0.001000184,0.1509051,0.8291017,1.763121,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,189,-0.3821215,-0.001000185,0.1612844,0.8239456,1.7735,3.839064
17,2,2,35,4,0.1396,2.522384,RL,0,190,-0.3789274,-0.001000186,0.1716311,0.8207514,1.783847,3.839064
